cellid,block,se_t,sp_t,ks,nL,nbar,mupi_t,Jsep,A,s2pi_ind,s2piLP_ind,eps2_soft,rho2_cf_soft,rho2_cf_hard,rho2_mc_soft,rho2_mc_hard,rho2_mcse_soft,rho2_mcse_hard,soft_gain_mc
199,B_grid,.8,.95,3.6,12,50,.1,.0247158201553102,.9732767975258719,.0023375160728379,.002696239345115,.0001620939188646,.0947337760591014,.7557311784649391,.0613626247047179,.7356977574844642,.0065540452256685,.0022581781059657,-.6743351327797462
200,B_grid,.8,.95,3.6,12,100,.1,.0247158201553102,.9732767975258719,.0023375160728379,.002696239345115,.0000807377328451,.1721774008046419,.8269666151442074,.1366751256596661,.8129215832092989,.0061178129589763,.0015122480676058,-.6762464575496328
201,B_grid,.8,.95,3.6,12,200,.1,.0247158201553102,.9732767975258719,.0023375160728379,.002696239345115,.0000402135111389,.290446400719727,.8677070813872716,.2603672180705421,.8582768855745967,.0053822447508152,.001127792718852,-.5979096675040545
202,B_grid,.8,.95,3.6,12,400,.1,.0247158201553102,.9732767975258719,.0023375160728379,.002696239345115,.0000199078251988,.4428816715706108,.8896689574828017,.4241636092678202,.8829081245426915,.0042345473764829,.0009113245856478,-.4587445152748713
203,B_grid,.9,.6,3.6,12,25,.1,.001,.0001,.0023375160728379,.002696239345115,2.64156902003e-06,.0104965874632862,.5137854550045956,-.0120946575863557,.4883932743679146,.0048903224164509,.0038471290673699,-.5004879319542703
204,B_grid,.9,.6,3.6,12,50,.1,.001,.0001,.0023375160728379,.002696239345115,1.35821119228e-06,.0201951394191557,.6521983068493471,-.0008466564474966,.6263475979961978,.0052408199511519,.002982403244999,-.6271942544436944
205,B_grid,.9,.6,3.6,12,100,.1,.001,.0001,.0023375160728379,.002696239345115,6.75326324657e-07,.0397270573051988,.761334806895114,.016373846675487,.7457133437889073,.0056029080613207,.0020498003337253,-.7293394971134203
206,B_grid,.9,.6,3.6,12,200,.1,.001,.0001,.0023375160728379,.002696239345115,3.38465009369e-07,.0759732492401404,.8298339613353944,.04417969717911,.819939898020635,.0061847004313611,.0014908102825601,-.7757602008415251
207,B_grid,.9,.6,3.6,12,400,.1,.001,.0001,.0023375160728379,.002696239345115,1.67137947779e-07,.1417504144301354,.8696279854525903,.1156518701137984,.8603669283647338,.006063986527733,.0010788674056376,-.7447150582509354
208,B_grid,.9,.7,3.6,12,25,.1,.001,.0001,.0023375160728379,.002696239345115,2.63345718907e-06,.010528546936106,.5144755877753884,-.0109321611081555,.4963847792386859,.0048108851722591,.0038781269061852,-.5073169403468414
209,B_grid,.9,.7,3.6,12,50,.1,.001,.0001,.0023375160728379,.002696239345115,1.35981308036e-06,.0201718751482631,.6519790704439299,-.0055672694650398,.6305317611571964,.005275759588224,.0030889624146879,-.6360990306222363
210,B_grid,.9,.7,3.6,12,100,.1,.001,.0001,.0023375160728379,.002696239345115,6.81080696826e-07,.0394059059137879,.7602627828073761,.0176398246343204,.7469612029170993,.0059276739965723,.0020396019996888,-.7293213782827789
211,B_grid,.9,.7,3.6,12,200,.1,.001,.0001,.0023375160728379,.002696239345115,3.36865203268e-07,.0763038766084712,.8301886951171098,.0514610332150045,.8179489142827512,.0061485269224013,.0014309323416333,-.7664878810677467
212,B_grid,.9,.7,3.6,12,400,.1,.001,.0001,.0023375160728379,.002696239345115,1.66656558131e-07,.1420960889412224,.8697451751582049,.1115909220483277,.8603763362556488,.0059332407680912,.0011221764285141,-.7487854142073211
213,B_grid,.9,.8,3.6,12,25,.1,.2554500479649959,.0394659984832101,.0023375160728379,.002696239345115,.0010603908922869,.596857614761425,.5114909385413049,.5721385991894044,.4815521716130491,.0034237187336623,.0040935472533531,.0905864275763552
214,B_grid,.9,.8,3.6,12,50,.1,.2554500479649959,.0394659984832101,.0023375160728379,.002696239345115,.0005454256687044,.7173074308960247,.6502236734283762,.6958275105422593,.6259194835170673,.0024323709326025,.002996320162579,.0699080270251921
215,B_grid,.9,.8,3.6,12,100,.1,.2554500479649959,.0394659984832101,.0023375160728379,.002696239345115,.0002722069057838,.803318820338258,.7595221375739716,.7887630042826649,.7404532368811039,.0016933308510151,.0020931355579226,.048309767401561
216,B_grid,.9,.8,3.6,12,200,.1,.2554500479649959,.0394659984832101,.0023375160728379,.002696239345115,.0001348557356433,.8548490287753201,.8296283861368592,.8425104019831144,.8148906867123272,.0012710844762608,.0015067167690879,.0276197152707872
217,B_grid,.9,.8,3.6,12,400,.1,.2554500479649959,.0394659984832101,.0023375160728379,.002696239345115,.0000670471978555,.8828060751090157,.8692386118332018,.8752599662296499,.8606488073538837,.0009781503459255,.0011210305003456,.0146111588757661
218,B_grid,.9,.9,3.6,12,25,.1,.5719613164857816,.2140193417571683,.0023375160728379,.002696239345115,.0039004441731164,.6573858122278127,.631517281657115,.6364381533269191,.610482307942424,.0030150312030715,.0031749265415055,.0259558453844951
219,B_grid,.9,.9,3.6,12,50,.1,.5719613164857816,.2140193417571683,.0023375160728379,.002696239345115,.0020108651160431,.7603071170483685,.7421798113123013,.7466040062980853,.727715604532993,.0021496958431049,.0022983063649099,.0188884017650923
220,B_grid,.9,.9,3.6,12,100,.1,.5719613164857816,.2140193417571683,.0023375160728379,.002696239345115,.0010030256296667,.8295810913363216,.8186981370659396,.8169326606197442,.8049709346734532,.0014583052688891,.0015696888108755,.0119617259462911
221,B_grid,.9,.9,3.6,12,200,.1,.5719613164857816,.2140193417571683,.0023375160728379,.002696239345115,.0004963231113873,.8694070173426472,.8634547919112987,.8609961248306993,.854410213154095,.0011232395892533,.0011989651709003,.0065859116766043
222,B_grid,.9,.9,3.6,12,400,.1,.5719613164857816,.2140193417571683,.0023375160728379,.002696239345115,.0002470240865907,.890438926250649,.8873209249663376,.8830917329598875,.8797517799815896,.000960844170591,.0009851829074117,.0033399529782979
223,B_grid,.9,.95,3.6,12,25,.1,.4260726720275333,.5433239973641839,.0023375160728379,.002696239345115,.0039136558065595,.5362836500496616,.6972281189732062,.5081181435450282,.6741510237827866,.0038205213269134,.0026219977645874,-.1660328802377584
224,B_grid,.9,.95,3.6,12,50,.1,.4260726720275333,.5433239973641839,.0023375160728379,.002696239345115,.0020224044348287,.6696661865065315,.7868736792174998,.6486257521693957,.7720903844736875,.002827519267241,.0018872006666296,-.1234646323042918
225,B_grid,.9,.95,3.6,12,100,.1,.4260726720275333,.5433239973641839,.0023375160728379,.002696239345115,.0010067545268024,.7729001452514382,.8452351486565456,.7591420395648764,.8352829620174316,.0020437450460055,.0013487259400534,-.0761409224525552
226,B_grid,.9,.95,3.6,12,200,.1,.4260726720275333,.5433239973641839,.0023375160728379,.002696239345115,.0004973234836658,.8376709087983902,.8778942926625372,.8235048280167527,.8679380702449516,.0014468943362685,.0010437953243927,-.0444332422281989
227,B_grid,.9,.95,3.6,12,400,.1,.4260726720275333,.5433239973641839,.0023375160728379,.002696239345115,.0002479729503719,.8735006572664971,.8948176564190343,.8634304723780285,.8869710382913568,.001120105143562,.0009074728548931,-.0235405659133283
228,B_grid,.95,.6,3.6,12,25,.1,.001,.0001,.0023375160728379,.002696239345115,2.63550707622e-06,.0105204523070411,.5143010138861315,.000649034729124,.4856347225469489,.0048062452744853,.0040303700561983,-.484985687817825
229,B_grid,.95,.6,3.6,12,50,.1,.001,.0001,.0023375160728379,.002696239345115,1.35882252740e-06,.0201862546509871,.6521146213649935,-.0018750197755878,.6322914172453388,.0054310374862427,.0029703619514405,-.6341664370209266
230,B_grid,.95,.6,3.6,12,100,.1,.001,.0001,.0023375160728379,.002696239345115,6.78104600470e-07,.0395713507923469,.7608168443654053,.0120289391636403,.7461130035014835,.0057444818319517,.0020686672494326,-.7340840643378431
231,B_grid,.95,.6,3.6,12,200,.1,.001,.0001,.0023375160728379,.002696239345115,3.37401086220e-07,.0761928071469772,.8300698370757277,.056587030972806,.8186130054978913,.0060977228723245,.0014805052644784,-.7620259745250852
232,B_grid,.95,.6,3.6,12,400,.1,.001,.0001,.0023375160728379,.002696239345115,1.67703671881e-07,.1413463248166005,.8694903056883659,.1032809752683551,.859785600777588,.0059733291917735,.0011076577936246,-.7565046255092329
233,B_grid,.95,.7,3.6,12,25,.1,.001,.0001,.0023375160728379,.002696239345115,2.63373876722e-06,.0105274342976083,.5144516008031367,-.0142449264949369,.4899399185011558,.0047388921065837,.003905217927791,-.5041848449960926
234,B_grid,.95,.7,3.6,12,50,.1,.001,.0001,.0023375160728379,.002696239345115,1.35812596904e-06,.0201963786223904,.6522099747390404,-.0066287013170849,.6278929389058318,.0054481197964478,.0029102368615643,-.6345216402229166
235,B_grid,.95,.7,3.6,12,100,.1,.001,.0001,.0023375160728379,.002696239345115,6.78190986127e-07,.0395665289321358,.7608007505182732,.0139966196945591,.7428529969107478,.0059504572849457,.0020664349381348,-.7288563772161887
236,B_grid,.95,.7,3.6,12,200,.1,.001,.0001,.0023375160728379,.002696239345115,3.36714012249e-07,.0763352717178426,.8302222352168586,.0442403761038472,.8186225120719004,.0059093174049649,.0014392218111938,-.7743821359680532
237,B_grid,.95,.7,3.6,12,400,.1,.001,.0001,.0023375160728379,.002696239345115,1.67500742127e-07,.1414910097286802,.8695396875051156,.1156060537536163,.861739768075371,.0057302167037444,.0010958686560442,-.7461337143217548
238,B_grid,.95,.8,3.6,12,25,.1,.001,.0001,.0023375160728379,.002696239345115,2.63754279339e-06,.0105124259412672,.514127763960723,-.0156271805320137,.4968995316682012,.0045099455764641,.0037175950293417,-.512526712200215
239,B_grid,.95,.8,3.6,12,50,.1,.001,.0001,.0023375160728379,.002696239345115,1.35824319843e-06,.0201946740674903,.6521939250042867,.0077671443841007,.6259017701069517,.0052905982603873,.0030333842968313,-.618134625722851
240,B_grid,.95,.8,3.6,12,100,.1,.001,.0001,.0023375160728379,.002696239345115,6.78443611025e-07,.0395524346982593,.7607536898238419,.0054244448008679,.7464934192258877,.0057300036169057,.00206669257815,-.7410689744250198
241,B_grid,.95,.8,3.6,12,200,.1,.001,.0001,.0023375160728379,.002696239345115,3.36693471771e-07,.0763395389816154,.8302267921099242,.0476653278573789,.8181350486739385,.0060119786073673,.0014763033637281,-.7704697208165596
242,B_grid,.95,.8,3.6,12,400,.1,.001,.0001,.0023375160728379,.002696239345115,1.67274167421e-07,.141652903410251,.8695948298160887,.1292723380795792,.8608839105516667,.0057172420639894,.001110103140734,-.7316115724720875
243,B_grid,.95,.9,3.6,12,25,.1,.4260726717694123,.0306033305921362,.0023375160728379,.002696239345115,.001612836047974,.707789041673911,.6510616863286763,.6872118926320914,.6274764245632344,.002503863179825,.0029153062209478,.059735468068857
244,B_grid,.95,.9,3.6,12,50,.1,.4260726717694123,.0306033305921362,.0023375160728379,.002696239345115,.0008352177545896,.7935614611143508,.7553490605377463,.7820377709557905,.740860334407461,.0017762601099057,.0021473110960717,.0411774365483295
245,B_grid,.95,.9,3.6,12,100,.1,.4260726717694123,.0306033305921362,.0023375160728379,.002696239345115,.0004152437105816,.8491361634065522,.8268825484796199,.8393830631711181,.8151510810972954,.0013146840241736,.0015435665850434,.0242319820738227
246,B_grid,.95,.9,3.6,12,200,.1,.4260726717694123,.0306033305921362,.0023375160728379,.002696239345115,.0002063893373556,.8797762459977504,.867749989895136,.8732591233615296,.8598186958950724,.0010047016478854,.0011349775743815,.0134404274664571
247,B_grid,.95,.9,3.6,12,400,.1,.4260726717694123,.0306033305921362,.0023375160728379,.002696239345115,.0001027136694237,.8958222805411923,.8895747427710518,.8896952030211096,.8828198061497615,.0008399999167844,.0009048447782844,.0068753968713481
248,B_grid,.95,.95,3.6,12,25,.1,.7080539828408753,.1459730085963477,.0023375160728379,.002696239345115,.0042205914242444,.7162047777681365,.7111634961537183,.6979035095005941,.6916823380785193,.0024259873277484,.0025338808249239,.0062211714220748
249,B_grid,.95,.95,3.6,12,50,.1,.7080539828408753,.1459730085963477,.0023375160728379,.002696239345115,.0021746813399179,.7995114641694968,.7962647892109957,.7872624025211036,.7839971096495033,.0017371901617055,.0017582103655903,.0032652928716003
250,B_grid,.95,.95,3.6,12,100,.1,.7080539828408753,.1459730085963477,.0023375160728379,.002696239345115,.0010854064629687,.8522930633688794,.8504480898235439,.842357005838413,.8408513281341425,.0012720871238566,.0012969794542607,.0015056777042705
251,B_grid,.95,.95,3.6,12,200,.1,.7080539828408753,.1459730085963477,.0023375160728379,.002696239345115,.0005378469981258,.8815478923532676,.8805687881286025,.8734023695859005,.8722904668234381,.0009956608625549,.0010113422874951,.0011119027624623
252,B_grid,.95,.95,3.6,12,400,.1,.7080539828408753,.1459730085963477,.0023375160728379,.002696239345115,.0002671665107771,.896764315879292,.8962607507004643,.8900153013639377,.8895522798676251,.0008598461764408,.0008695946272751,.0004630214963126
253,C_AxnL,-1,-1,.13,2,81,.1,.6,.05,.0023375160728379,.002696239345115,.001704789771878,.3861493270566645,.3531876775430525,.3557342987280637,.3191960377681257,.0065098053522794,.0068656818222772,.036538260959938
254,C_AxnL,-1,-1,.13,4,81,.1,.6,.05,.0023375160728379,.002696239345115,.0017084579636871,.5568159267752008,.5216408673345508,.5287616630721604,.49317812412542,.00423319838001,.0045174395594675,.0355835389467404
255,C_AxnL,-1,-1,.13,8,81,.1,.6,.05,.0023375160728379,.002696239345115,.0017085764334961,.7153176017218,.6856191667995782,.6959756438756102,.6650756068443116,.0025155795532895,.0028894963788496,.0309000370312986
256,C_AxnL,-1,-1,.13,12,81,.1,.6,.05,.0023375160728379,.002696239345115,.0017055954844239,.7904981621937525,.7660928514141753,.7766661627433509,.7508274286624307,.0018285332019017,.002086047761487,.0258387340809202
257,C_AxnL,-1,-1,.13,16,81,.1,.6,.05,.0023375160728379,.002696239345115,.0017082847279639,.8340502386747375,.8135101304041362,.8220985437814829,.798763823280299,.0014320538853622,.0016074709009643,.0233347205011839
258,C_AxnL,-1,-1,.13,2,81,.1,.6000000000000001,.2,.0023375160728379,.002696239345115,.0033177727923272,.2818439508366475,.2675811407893742,.2393547631374827,.2224687149747377,.0072643907812785,.0074254531780907,.0168860481627449
259,C_AxnL,-1,-1,.13,4,81,.1,.6000000000000001,.2,.0023375160728379,.002696239345115,.0033265797725572,.4392422990570914,.4216812431983196,.41262114299847,.3952578152955157,.0047344405667944,.0048552999124572,.0173633277029543
260,C_AxnL,-1,-1,.13,8,81,.1,.6000000000000001,.2,.0023375160728379,.002696239345115,.0033175935743271,.6108776371556809,.5937301395742091,.5849954452858187,.5659887352039252,.003474511091262,.0036233524636047,.0190067100818935
261,C_AxnL,-1,-1,.13,12,81,.1,.6000000000000001,.2,.0023375160728379,.002696239345115,.0033023966527249,.7026644324984053,.6875079672083989,.6837837734845148,.6682248320048256,.0025782235282742,.0027065679821323,.0155589414796892
262,C_AxnL,-1,-1,.13,16,81,.1,.6000000000000001,.2,.0023375160728379,.002696239345115,.0033275207763061,.7580168820478536,.7446340872793572,.7433551259931434,.7290740231820929,.002186479576938,.0023155634834769,.0142811028110504
263,C_AxnL,-1,-1,.13,2,81,.1,.6,.35,.0023375160728379,.002696239345115,.0041683365063035,.2467037514980494,.4167062571592757,.2200888459931551,.3887945456785629,.0074010906406313,.0059693621967779,-.1687056996854078
264,C_AxnL,-1,-1,.13,4,81,.1,.6,.35,.0023375160728379,.002696239345115,.0041683813607141,.3957675592483063,.5882732140436944,.3703438079783768,.5651697068927584,.0051417347874048,.0036371645658015,-.1948258989143816
265,C_AxnL,-1,-1,.13,8,81,.1,.6,.35,.0023375160728379,.002696239345115,.0041503570070235,.5679590144208818,.7412593589053317,.5440748533615071,.7244497197964115,.0034962088893996,.0022431398462358,-.1803748664349044
266,C_AxnL,-1,-1,.13,12,81,.1,.6,.35,.0023375160728379,.002696239345115,.0041605007173535,.6630721650385739,.8110053644507387,.6437243811292843,.7990325609055052,.0028349034732428,.0016104963670946,-.1553081797762209
267,C_AxnL,-1,-1,.13,16,81,.1,.6,.35,.0023375160728379,.002696239345115,.0041628880039804,.7239683192997771,.8511818931754173,.708921098844561,.84138364316083,.0022808620724508,.0012465420219966,-.132462544316269
268,C_AxnL,-1,-1,3.6,2,81,.1,.6,.05,.0023375160728379,.002696239345115,.0008608682901065,.4788729858916203,.4469197921431184,.4470769386598135,.4145702716288503,.0056858719394839,.0059618883260703,.0325066670309632
269,C_AxnL,-1,-1,3.6,4,81,.1,.6,.05,.0023375160728379,.002696239345115,.0008651179170998,.6470897402175239,.6171315739480939,.6255765497847039,.5952884649487062,.0033098958296155,.0035902833129332,.0302880848359977
270,C_AxnL,-1,-1,3.6,8,81,.1,.6,.05,.0023375160728379,.002696239345115,.0008627592893612,.7859534431420413,.76350601591672,.7709310111587419,.7467081669262937,.0018313443734103,.0020614529444982,.0242228442324481
271,C_AxnL,-1,-1,3.6,12,81,.1,.6,.05,.0023375160728379,.002696239345115,.0008634183956292,.8462919909622753,.8287870413471434,.8346829310033123,.8158664318683346,.0013032895802324,.0014750638729729,.0188164991349776
272,C_AxnL,-1,-1,3.6,16,81,.1,.6,.05,.0023375160728379,.002696239345115,.0008660281245728,.8799619453968581,.865660460981669,.8726457677318061,.8575719440854258,.001010878101361,.0011380203357093,.0150738236463803
273,C_AxnL,-1,-1,3.6,2,81,.1,.6000000000000001,.2,.0023375160728379,.002696239345115,.0012632835267784,.4296749578918329,.4137010163862812,.3931199474999353,.3787105527035526,.0062153952290052,.006384793153437,.0144093947963827
274,C_AxnL,-1,-1,3.6,4,81,.1,.6000000000000001,.2,.0023375160728379,.002696239345115,.0012629821979915,.601112969370857,.5853080439721042,.5718273070765738,.5578710357954101,.003834259099764,.0039611105136077,.0139562712811637
275,C_AxnL,-1,-1,3.6,8,81,.1,.6000000000000001,.2,.0023375160728379,.002696239345115,.0012610129325527,.7510338637257785,.7385941733214818,.7361345091253969,.7232935587600953,.0021432260643523,.0022684064289419,.0128409503653016
276,C_AxnL,-1,-1,3.6,12,81,.1,.6000000000000001,.2,.0023375160728379,.002696239345115,.0012573435749572,.8192455749422471,.8093613210486497,.8061645688550096,.7955671034269582,.0015489388985884,.0016235560691972,.0105974654280514
277,C_AxnL,-1,-1,3.6,16,81,.1,.6000000000000001,.2,.0023375160728379,.002696239345115,.0012600752183964,.8578688866263315,.8497015876091651,.8469119259963991,.8384531998231018,.0012809021463996,.001349122388108,.0084587261732972
278,C_AxnL,-1,-1,3.6,2,81,.1,.6,.35,.0023375160728379,.002696239345115,.0014663036938266,.4085017786767008,.4649269046765167,.3848350227600735,.44319293483876,.0061171878002141,.0056802787225148,-.0583579120786865
279,C_AxnL,-1,-1,3.6,4,81,.1,.6,.35,.0023375160728379,.002696239345115,.0014711909242443,.5795633864508684,.6343588995535511,.5563181149251117,.6140689323044775,.0036184145257588,.0031247939674262,-.0577508173793657
280,C_AxnL,-1,-1,3.6,8,81,.1,.6,.35,.0023375160728379,.002696239345115,.0014694047700555,.7339702278892628,.7763839539487597,.7159986831715447,.7605753449687999,.0024021623198775,.0019472312896246,-.0445766617972552
281,C_AxnL,-1,-1,3.6,12,81,.1,.6,.35,.0023375160728379,.002696239345115,.001462384399292,.8058406234181947,.8392381775185961,.7928169425290931,.828348991316302,.0017036338239424,.0013751123306784,-.0355320487872089
282,C_AxnL,-1,-1,3.6,16,81,.1,.6,.35,.0023375160728379,.002696239345115,.0014710003703139,.8464927334064835,.8740576108769239,.8374338462761181,.866220260223434,.0012942907121256,.0010620452549883,-.028786413947316
283,D_lenhet,.855,.743,.13,12,25,.1,.5430189869320562,.1316686104770429,.0023375160728379,.002696239345115,.0054215289439204,.5709077075032132,.5122868955795165,.5502301024572144,.4851185024749345,.0034553016883833,.0039288181535483,.0651115999822798
284,D_lenhet,.855,.743,.13,12,25,.1,.5430189869320562,.1316686104770429,.0023375160728379,.002696239345115,.0082357825375806,.4780466665808321,.4173058612986017,.4520199144509071,.391191302450879,.0040389633427326,.0043954895358427,.0608286120000281
285,D_lenhet,.855,.743,.13,12,50,.1,.5430189869320562,.1316686104770429,.0023375160728379,.002696239345115,.0027107644719602,.7023165953405673,.6561350114513844,.6830610768226346,.6357875694008961,.0026227940150864,.0029200211737452,.0472735074217385
286,D_lenhet,.855,.743,.13,12,50,.1,.5430189869320562,.1316686104770429,.0023375160728379,.002696239345115,.0042255091699414,.622279391493344,.5671465174840115,.5995457194332254,.5412201984441656,.0032193108094772,.0036921836973282,.0583255209890599
287,D_lenhet,.855,.743,.13,12,100,.1,.5430189869320562,.1316686104770429,.0023375160728379,.002696239345115,.0013553822359801,.7936567047141661,.7633009404156715,.7818256079116825,.7502135077849975,.0016909653279948,.0019402781432425,.031612100126685
288,D_lenhet,.855,.743,.13,12,100,.1,.5430189869320562,.1316686104770429,.0023375160728379,.002696239345115,.0021069724997294,.7402694281364718,.6999102836523113,.7226440864558972,.6788227681884532,.0022663725592995,.0026109891456831,.043821318267444
289,D_lenhet,.855,.743,.13,12,200,.1,.5430189869320562,.1316686104770429,.0023375160728379,.002696239345115,.0006776911179901,.8488558763579449,.8311787733517657,.8397495167909929,.8211846171250979,.0013145288174715,.0014598772045651,.0185648996658949
290,D_lenhet,.855,.743,.13,12,200,.1,.5430189869320562,.1316686104770429,.0023375160728379,.002696239345115,.0010480025272621,.8177766722987763,.7926615254265207,.8072450986365941,.7798976212840191,.0015726843736725,.0018103188180414,.027347477352575
291,D_lenhet,.855,.743,.13,12,400,.1,.5430189869320562,.1316686104770429,.0023375160728379,.002696239345115,.000338845558995,.8794385444543309,.86985546069301,.8729432666158421,.8627850718506903,.0009716348803451,.0010643401388197,.0101581947651518
292,D_lenhet,.855,.743,.13,12,400,.1,.5430189869320562,.1316686104770429,.0023375160728379,.002696239345115,.000521073542442,.862722791096984,.848619061530434,.85524587140418,.8397862147400608,.0011396636482245,.0012804176662476,.0154596566641192
293,D_lenhet,.855,.743,.13,12,81,.1,.5430189869320562,.1316686104770429,.0023375160728379,.002696239345115,.0016733114024446,.770161513125455,.7351365648275475,.756160340501026,.7192630738308718,.0020326022713049,.0022870490131002,.0368972666701541
294,E_mupi,.855,.743,.13,12,81,.2,.5430189869320562,.1316686104770429,.0066607515384047,.0071786388849343,.0031433017166137,.8175407288620085,.8032294680895605,.808359964704051,.7934815091426288,.001379166005562,.0015047835440704,.0148784555614222
295,E_mupi,.855,.743,.13,12,81,.4,.5430189869320562,.1316686104770429,.013623002425039,.0138680231484786,.0038795319218032,.858138178807796,.8590348608078393,.8549953395308819,.8556372834810744,.0009908098137531,.0009798653150125,-.0006419439501925
296,F_var,.855,.743,.13,12,81,.1,.5430189869320562,.1316686104770429,.0011614329623868,.0026093065088669,.00261355205747,.5484943168073511,.4957598787994748,.5345269857227475,.4773736398906991,.0033821029608025,.0038195607368281,.0571533458320484
297,F_var,.855,.743,.13,12,81,.1,.5430189869320562,.1316686104770429,.004680911590986,.0028162858845223,.0026005955017796,.8283980548435527,.7965464136761848,.813108160039369,.7791808247543683,.0017613421228374,.0020634088201624,.0339273352850007
298,F_var,.855,.743,.13,12,81,.1,.5430189869320562,.1316686104770429,.0024172059460143,.0013535335252394,.0026243248068565,.7388309949933165,.6910585274237379,.7188256342748702,.6692400399370529,.002413815672271,.0028053638650646,.0495855943378173
299,F_var,.855,.743,.13,12,81,.1,.5430189869320562,.1316686104770429,.0021885549738989,.0053086425016095,.0025949733852997,.6505213337613719,.6096642813051187,.6314846838605168,.5883039131914755,.00296152301263,.0033136268201666,.0431807706690414
300,G_nL,.855,.743,.13,2,81,.1,.5430189869320562,.1316686104770429,.0023375160728379,.002696239345115,.0026087403248255,.2882553790670279,.247046636461468,.2401977587376768,.2065548719470072,.0073135992097192,.0072905120564895,.0336428867906697
301,G_nL,.855,.743,.13,4,81,.1,.5430189869320562,.1316686104770429,.0023375160728379,.002696239345115,.0026091151240646,.4474855662295713,.3961828775444162,.4218320066661583,.3654978892597568,.0047972754846682,.0052648065838696,.0563341174064015
302,G_nL,.855,.743,.13,8,81,.1,.5430189869320562,.1316686104770429,.0023375160728379,.002696239345115,.002621896022996,.6174088299723541,.566549749082164,.5960248049664281,.5471320955353,.0031623720786762,.0036203885376177,.0488927094311281
303,G_nL,.855,.743,.13,16,81,.1,.5430189869320562,.1316686104770429,.0023375160728379,.002696239345115,.0026116372143882,.7639968429878717,.7239450314993489,.745786903262616,.7031134392725079,.0020933509506024,.0024568728749265,.0426734639901081
304,H_NP100,.855,.743,.13,12,81,.1,.5430189869320562,.1316686104770429,.0023375160728379,.002696239345115,.0026032951230028,.7087845340965442,.6635215126429562,.6982854645758992,.6524693065511933,.0017289754583585,.0019385200762217,.045816158024706
